ticker,title,date,label
AAPL,UPDATE 1-Apple orders Witherspoon  Aniston drama in TV push ,2017-11-08,0
AAPL,Apple orders Witherspoon  Aniston drama in TV push ,2017-11-08,0
AAPL,BRIEF-Apple to ramp up work on augmented reality headset; hopes to have technology ready for 2019 - Bloomberg  citing sources ,2017-11-08,0
AAPL,RPT-UPDATE 1-EU's Vestager seeking details on Apple's recent tax set-up ,2017-11-08,0
AAPL,Japan Display falls deeper into the red  hit by OLED shift ,2017-11-08,0
AAPL,UPDATE 1-Japan Display falls deeper into the red  hit by OLED shift ,2017-11-08,0
AAPL,Japan Display falls deeper into the red  hit by OLED shift ,2017-11-08,0
AAPL,Israeli start-up says Apple copied its patented smartphone camera technology ,2017-11-07,1
AAPL,CORRECTED-Israeli start-up says Apple copied its patented smartphone camera technology ,2017-11-07,1
AAPL,BRIEF-Apple Inc files prospectus supplement providing pricing details of its $7 billion six-part notes offering ,2017-11-07,1
AAPL,EU's Vestager seeking details on Apple's recent tax set-up ,2017-11-07,1
AAPL,UPDATE 1-EU's Vestager seeking details on Apple's recent tax set-up ,2017-11-07,1
AAPL,Apple says no operations were moved from Ireland ,2017-11-07,1
AAPL,EU's Vestager says seeking details on Apple's recent tax set-up ,2017-11-07,1
AAPL,Apple's iPhone X has higher margin than iPhone 8: analysis ,2017-11-06,1
AAPL,Apple's iPhone X has higher margin than iPhone 8 -analysis ,2017-11-06,1
AAPL,Irish PM says future of $1 billion Apple data center uncertain ,2017-11-06,1
AAPL,Supreme Court rejects Samsung appeal of patent loss to Apple ,2017-11-06,1
AAPL,UPDATE 1-U.S. top court rejects Samsung appeal of patent loss to Apple ,2017-11-06,1
AAPL,U.S. top court rejects Samsung appeal of patent loss to Apple ,2017-11-06,1
AAPL,BRIEF-Apple Inc files for potential notes offering‍​ ,2017-11-06,1
AAPL,GLOBAL MARKETS-Asia shares slip from decade highs  oil at 2-yr top on Saudi purge ,2017-11-06,1
AAPL,Factbox: Prince Alwaleed's international and domestic investments ,2017-11-06,1
AAPL,Long lines for iPhone X help push Apple shares to record high ,2017-11-04,0
AAPL,Apple juices Wall St. as indexes climb for another week ,2017-11-03,0
AAPL,UPDATE 3-Hurricanes  earthquake drag down 3rd-qtr profit at Buffett's Berkshire ,2017-11-03,0
AAPL,Apple sees strong holiday sales  smooth sailing for iPhone X ,2017-11-03,0
AAPL,BRIEF-Berkshire Hathaway says it has $26.9 bln stake in Wells Fargo and $21.3 bln stake in Apple ,2017-11-03,0
AAPL,US STOCKS-Apple juices Wall St as indexes climb for another week ,2017-11-03,0
AAPL,GLOBAL MARKETS-World stocks gain on Apple lift  dollar strengthens on data ,2017-11-03,0
AAPL,US STOCKS SNAPSHOT-Indexes post record closing highs; Apple a boost ,2017-11-03,0
AAPL,US STOCKS-Apple juices Wall St after mixed jobs report ,2017-11-03,0
AAPL,GLOBAL MARKETS-World stocks climb on Apple boost  data lifts dollar ,2017-11-03,0
AAPL,UPDATE 11-Apple sees strong holiday sales  smooth sailing for iPhone X ,2017-11-02,1
AAPL,BUZZ-Apple Inc: Forecasts holiday-qtr revenue above estimates ,2017-11-02,1
AAPL,BRIEF-Apple Inc reports Q4 earnings per share of $2.07 ,2017-11-02,1
AAPL,Apple's holiday-quarter sales forecast largely above estimates ,2017-11-02,1
AAPL,Qualcomm sues Apple for breach of software license contract ,2017-11-02,1
AAPL,UPDATE 5-Qualcomm sues Apple for breach of software license contract ,2017-11-02,1
AAPL,REFILE-Qualcomm sues Apple for contract breach ,2017-11-02,1
AAPL,GLOBAL MARKETS-Stocks dip on tax plan  ahead of Apple results; sterling drops ,2017-11-02,1
AAPL,Apple draws options bulls ahead of quarterly results ,2017-11-02,1
AAPL,Apple draws options bulls ahead of quarterly results ,2017-11-02,1
AAPL,Demand for modem  IoT chips helps Qualcomm top estimates ,2017-11-01,1
AAPL,RPT-Apple X factor: China buyers rapt by new iPhone  but will they buy? ,2017-11-01,1
AAPL,Qualcomm profit sinks nearly 90 pct ,2017-11-01,1
AAPL,Investor demand boosts Canada maple bond outlook  case for index inclusion ,2017-11-01,1
AAPL,Apple X factor: China buyers rapt by new iPhone  but will they buy? ,2017-11-01,1
AAPL,Apple X factor: China buyers rapt by new iPhone  but will they buy? ,2017-11-01,1
AAPL,Irish court rejects appeal against $1 billion Apple data center ,2017-11-01,1
AAPL,Irish court rejects appeal against $1 bln Apple data centre ,2017-11-01,1
AAPL,Apple could drop Qualcomm components in next year's iPhones  iPads: sources ,2017-10-31,1
AAPL,Qualcomm dips on risk of losing Apple  Intel gains ,2017-10-31,1
AAPL,UPDATE 1-Qualcomm dips on risk of losing Apple  Intel gains ,2017-10-31,1
AAPL,iPhone X is best yet and FaceID works  mostly: reviewers ,2017-10-31,1
AAPL,UPDATE 1-iPhone X is best yet and FaceID works  mostly - reviewers ,2017-10-31,1
AAPL,Qualcomm dips on risk of losing Apple  Intel gains ,2017-10-31,1
AAPL,REFILE-RPT-UPDATE 1-Apple could drop Qualcomm components in next year's iPhones  iPads -sources ,2017-10-31,1
AAPL,REFILE-Apple could drop Qualcomm components in next year's iPhones  iPads -sources ,2017-10-31,1
AAPL,iPhone X is best yet and FaceID works  mostly -reviewers ,2017-10-31,1
AAPL,EMERGING MARKETS-Emerging stocks set for monthly gain  tech near record high ,2017-10-31,1
AAPL,Apple touches record as brokerages bullish on iPhone X demand ,2017-10-30,0
AAPL,US STOCKS-Wall St slips amid Merck losses  tax talk ,2017-10-30,0
AAPL,UPDATE 1-Apple touches record as brokerages bullish on iPhone X demand ,2017-10-30,0
AAPL,US STOCKS-Tech stocks rise; broader gains capped by Russia probe ,2017-10-30,0
AAPL,Brokerages bullish on iPhone X demand after Apple hint ,2017-10-30,0
AAPL,GRAPHIC-Take Five: World markets themes for the week ahead ,2017-10-30,0
AAPL,GLOBAL MARKETS-Asia shares get tech boost from Apple  crude near 2-year high ,2017-10-30,0
AAPL,Apple suppliers jump in Japan but weak financials leave Nikkei flat ,2017-10-30,0
AAPL,Nikkei edges lower  financials offset gains in Apple suppliers ,2017-10-30,0
AAPL,Apple says iPhone X pre-orders are 'off the charts' ,2017-10-28,0
AAPL,"UPDATE 3-Apple says iPhone X pre-orders are ""off the charts"" ",2017-10-28,0
AAPL,"BRIEF-Apple iPhone X ""Customer demand is off the charts"" - Apple spokesperson‍​ ",2017-10-27,0
AAPL,Sharp posts fourth straight quarterly profit  lifts annual outlook ,2017-10-27,0
AAPL,UPDATE 1-Sharp posts 4th straight quarterly profit  lifts annual outlook ,2017-10-27,0
AAPL,Sharp posts 4th straight quarterly profit  recovery on track ,2017-10-27,0
AAPL,Apple  GE release app-making tools for industrial internet ,2017-10-27,0
AAPL,Apple  GE release app-making tools for industrial internet ,2017-10-27,0
AAPL,Apple urges appeals court to toss $506 million patent loss to WARF ,2017-10-26,1
AAPL,Apple  Volkswagen  BMW warn EU over patent fees guidelines ,2017-10-26,1
AAPL,Apple  Volkswagen  BMW warn EU over patent fees guidelines ,2017-10-26,1
AAPL,Apple disputes Bloomberg report that it reduced Face ID accuracy ,2017-10-25,0
AAPL,UPDATE 1-Apple disputes Bloomberg report that it reduced Face ID accuracy ,2017-10-25,0
AAPL,BRIEF-Apple denies lowering Face ID standards to boost iPhone X supply - Axios ,2017-10-25,0
AAPL,BRIEF-Apple denies report of reduced accuracy spec for Face ID in iPhone X ,2017-10-25,0
AAPL,Apple reduced Face ID accuracy to ease production - Bloomberg ,2017-10-25,0
AAPL,Apple acquires New Zealand wireless charging company ,2017-10-25,0
AAPL,Apple acquires New Zealand wireless charging company ,2017-10-25,0
AAPL,Iphone X demand will be substantial  but not exceptional: survey ,2017-10-24,1
AAPL,GLOBAL MARKETS-Dow stays near record high  European shares end mixed ,2017-10-24,1
AAPL,European stocks mixed; Apple supplier AMS soars ,2017-10-24,1
AAPL,UPDATE 2-European stocks mixed; Apple supplier AMS soars ,2017-10-24,1
AAPL,GLOBAL MARKETS-Dow opens at record high  U.S. Treasury yields rise ,2017-10-24,1
AAPL,GLOBAL MARKETS-Bond yields grind higher  Caterpillar smashes forecasts ,2017-10-24,1
AAPL,GLOBAL MARKETS-European yields climb ahead of ECB  NZ$ hits five-month low ,2017-10-24,1
AAPL,European shares swing sideways as Q3 earnings keep rolling in ,2017-10-24,1
AAPL,Iphone X demand will be substantial  but not exceptional - survey ,2017-10-23,1
AAPL,Chipmaker AMS posts third quarter revenue at low end of guidance ,2017-10-23,1
AAPL,Chipmaker AMS posts Q3 revenue at low end of guidance ,2017-10-23,1
AAPL,Apple  Samsung face new iPhone damages trial: U.S. judge ,2017-10-23,1
AAPL,UPDATE 1-Apple  Samsung face new iPhone damages trial - U.S. judge ,2017-10-23,1
AAPL,Apple  Samsung face new iPhone damages trial - U.S. judge ,2017-10-23,1
AAPL,Apple sees its mobile devices as platform for artificial intelligence ,2017-10-23,1
AAPL,Apple sees its mobile devices as platform for artificial intelligence ,2017-10-23,1
AAPL,Apple hit with trademark lawsuit over iPhone X 'animoji' feature ,2017-10-20,0
AAPL,"Apple hit with trademark lawsuit over iPhone X ""animoji"" feature ",2017-10-20,0
AAPL,Nikkei posts longest winning streak since 1961 on weaker yen  Abe hopes ,2017-10-20,0
AAPL,Nikkei in reach of best run of daily gains since 1961 on weaker yen  Abe hopes ,2017-10-20,0
AAPL,'Anemic' iPhone 8 demand drags Apple shares lower ,2017-10-19,1
AAPL,US STOCKS-S&P 500 ekes out record high  turns higher after Fed Powell report ,2017-10-19,1
AAPL,UPDATE 4-'Anemic' iPhone 8 demand drags Apple shares lower ,2017-10-19,1
AAPL,US STOCKS-Apple drags down Wall Street from record highs ,2017-10-19,1
AAPL,US STOCKS-Apple stalls Wall Street's record run ,2017-10-19,1
AAPL,US STOCKS SNAPSHOT-Wall St opens lower as tech stocks slide ,2017-10-19,1
AAPL,BRIEF-Rite Aid says ‍riteaid.com now accepting Apple Pay​ ,2017-10-19,1
AAPL,US STOCKS-Technology stocks set to weigh on Wall Street ,2017-10-19,1
AAPL,TSMC sees on-quarter revenue growth at 10 pct ahead of iPhone X launch ,2017-10-19,1
AAPL,Apple shares drop on iPhone 8 demand worries ,2017-10-19,1
AAPL,BRIEF-Apple & GE partner to bring Predix industrial apps to iPhone & iPad ,2017-10-18,0
AAPL,Apple and GE team up on software to track power plants  machinery ,2017-10-18,0
AAPL,Apple and GE team up on software to track power plants  machinery ,2017-10-18,0
AAPL,Patently tough: Long road ahead for Qualcomm in China case against Apple ,2017-10-17,1
AAPL,U.S. buyers favor iPhone 7 over 8: research ,2017-10-16,1
AAPL,Light backing from State Street weighs on U.S. diversity drives ,2017-10-16,1
AAPL,US STOCKS-Wall St higher as bank stocks rebound  Apple gains ,2017-10-16,1
AAPL,Huawei aims to challenge Apple and Samsung on technology as well as price ,2017-10-16,1
AAPL,Qualcomm files lawsuits in China to ban iPhones ,2017-10-13,1
AAPL,UPDATE 1-Qualcomm files lawsuits in China to ban iPhones ,2017-10-13,1
AAPL,Qualcomm files lawsuits in China to ban iPhones - Bloomberg ,2017-10-13,1
AAPL,Activists urge Apple to drop apps that play up Philippine drugs war ,2017-10-13,1
AAPL,Irish court gives $1 billion Apple data center green light ,2017-10-12,1
AAPL,Apple's $1 bln data centre gets Irish High Court green light ,2017-10-12,1
AAPL,Taiwan fines Qualcomm $774 million for antitrust violations ,2017-10-11,0
AAPL,UPDATE 2-Taiwan fines Qualcomm $774 mln for antitrust violations ,2017-10-11,0
AAPL,Apple nears TV deal with Spielberg for 'Amazing Stories' ,2017-10-10,1
AAPL,UPDATE 1-Apple nears TV deal with Spielberg for 'Amazing Stories' ,2017-10-10,1
AAPL,Apple inks content deal with Spielberg  NBCUniversal -WSJ ,2017-10-10,1
AAPL,BRIEF-Apple signs content deal with Steven Spielberg - WSJ‍​ ,2017-10-10,1
AAPL,U.S. top court asks Justice Department for views in Apple antitrust case ,2017-10-10,1
AAPL,UPDATE 1-U.S. top court asks Justice Dept. for views in Apple antitrust case ,2017-10-10,1
AAPL,U.S. top court asks Justice Dept. for views in Apple antitrust case ,2017-10-10,1
AAPL,Apple faces fresh lawsuit over former Sony  Nokia patents ,2017-10-09,0
AAPL,Apple praises French iPhone work before talking tax with Macron ,2017-10-09,0
AAPL,UPDATE 2-Apple praises French iPhone work before talking tax with Macron ,2017-10-09,0
AAPL,Apple praises French iPhone work before meeting tough-talking Macron ,2017-10-09,0
AAPL,Qualcomm offers EU concessions over $38 billion NXP takeover bid ,2017-10-09,0
AAPL,Chinese state media report bloated battery in Apple's iPhone 8 ,2017-10-06,0
AAPL,Retiring TSMC founder predicts fewer doctors  no taxi drivers ,2017-10-06,0
AAPL,Apple names former Honeywell executive as new general counsel ,2017-10-06,0
AAPL,UPDATE 1-Apple names former Honeywell exec as new general counsel ,2017-10-06,0
AAPL,Apple names former Honeywell exec as new general counsel ,2017-10-06,0
AAPL,BRIEF-Apple names Katherine Adams general counsel and SVP ,2017-10-06,0
AAPL,Keeping the competition out: Iran startups thrive despite sanctions ,2017-10-06,0
AAPL,Chinese state media report bloated battery in Apple's iPhone 8 ,2017-10-06,0
AAPL,EU takes Ireland to court for not claiming Apple tax windfall ,2017-10-05,1
AAPL,Bain Capital aims to list Toshiba chip unit in three years ,2017-10-05,1
AAPL,UPDATE 2-Bain Capital aims to list Toshiba chip unit in 3 years ,2017-10-05,1
AAPL,UPDATE 2-EU takes Ireland to court for not claiming Apple tax windfall ,2017-10-04,1
AAPL,France's Macron's applauds EU efforts to recover tax from Apple  Amazon ,2017-10-04,1
AAPL,France's Macron's applauds EU efforts to recover tax from Apple  Amazon ,2017-10-04,1
AAPL,India gives blessing to Oppo stores as focus turns to Apple ,2017-10-04,1
AAPL,UPDATE 1-India gives blessing to Oppo stores as focus turns to Apple ,2017-10-04,1
AAPL,Ireland says EU action over 13 billion euro Apple tax bill 'regrettable' ,2017-10-04,1
AAPL,RPT-EU takes Ireland to EU court over 13 bln euro Apple tax bill ,2017-10-04,1
AAPL,EU takes Ireland to EU court over 13 bln euro Apple tax bill ,2017-10-04,1
AAPL,UPDATE 3-Buffett bets on truck stops  to buy majority of Pilot Flying J ,2017-10-03,0
AAPL,TSMC's Chang  known as father of Taiwan's chip industry  to retire ,2017-10-02,1
AAPL,Security firm finds some Macs vulnerable to 'firmware' attacks ,2017-09-29,0
AAPL,CORRECTED-UPDATE 2-Reliance's buyback option on latest iPhones may boost Apple's India presence ,2017-09-29,0
AAPL,Security firm finds some Macs vulnerable to 'firmware' attacks ,2017-09-29,0
AAPL,PRESS DIGEST- New York Times business news - Sept 29 ,2017-09-29,0
AAPL,FCC says Apple should activate iPhones' FM radio chip  but newer phones don't have ,2017-09-28,1
AAPL,UPDATE 2-U.S. agency says Apple should activate iPhones' FM radio chip  but newer phones don't have ,2017-09-28,1
AAPL,Microsoft search engine Bing to focus on PC search market: CEO ,2017-09-28,1
AAPL,UPDATE 1-Microsoft search engine Bing to focus on PC search market -CEO ,2017-09-27,1
AAPL,SK Hynix set to invest in Toshiba chip unit  details consortium's plans ,2017-09-27,1
AAPL,UPDATE 3-SK Hynix set to invest in Toshiba chip unit  details consortium's plans ,2017-09-27,1
AAPL,US STOCKS-Tech stocks power Wall St at open ,2017-09-26,1
AAPL,RPT-U.S. picks companies to help make rules for advanced personal health monitors ,2017-09-26,1
AAPL,U.S. picks companies to help make rules for advanced personal health monitors ,2017-09-26,1
AAPL,Nikkei slips as tech shares  Apple suppliers fall; North Korea concerns weigh ,2017-09-26,1
AAPL,Apple shares flirt with correction territory ,2017-09-25,1
AAPL,UPDATE 1-Apple shares flirt with correction territory ,2017-09-25,1
AAPL,Apple shares flirt with correction territory ,2017-09-25,1
AAPL,Exclusive: Toshiba tells banks chip deal delayed as Apple yet to approve ,2017-09-25,1
AAPL,US STOCKS-Apple set to weigh on Wall St; Fed speakers in focus ,2017-09-25,1
AAPL,Around the world  a muted launch for Apple's iPhone 8 ,2017-09-22,0
AAPL,US STOCKS-Wall St flat as N.Korea tensions make investors risk-averse ,2017-09-22,0
AAPL,US STOCKS-Wall St set for lower open as N.Korea tensions mount ,2017-09-22,0
AAPL,Tech stocks attract second-largest weekly flows on record: BAML ,2017-09-22,0
AAPL,Wall Street pushed down by rate expectations  North Korea  Apple ,2017-09-21,0
AAPL,US STOCKS-Wall St pushed down by rate expectations  North Korea  Apple ,2017-09-21,0
AAPL,US STOCKS SNAPSHOT-Wall Street ends lower; Apple out of favor ,2017-09-21,0
AAPL,US STOCKS-Wall St lower with pressure from Apple  rate expectations ,2017-09-21,0
AAPL,Nikkei edges up as yen eases after Fed; Apple suppliers fall ,2017-09-21,0
AAPL,Apple concedes new watch has connectivity glitch ,2017-09-21,0
AAPL,Apple Watch fails to tick with reviewers due to cellular glitch ,2017-09-20,1
AAPL,US STOCKS-Wall St flat; all eyes on Fed policy decision ,2017-09-20,1
AAPL,US STOCKS-S&P  Dow flat ahead of Fed decision; Apple weighs on Nasdaq ,2017-09-20,1
AAPL,As Apple slows  fast-moving Chinese rivals gain in wealthy markets ,2017-09-20,1
AAPL,Taiwan's export order growth eases  may pick up speed on iPhone X ,2017-09-20,1
AAPL,UPDATE 1-Taiwan's export order growth eases  may pick up speed on iPhone X ,2017-09-20,1
AAPL,Toshiba selects Bain group as buyer of its memory chip business -sources ,2017-09-20,1
AAPL,With new operating system  Apple revamps its money-making App Store ,2017-09-19,1
AAPL,CORRECTED-App Annie's new product offers insight into consumer trends in China ,2017-09-19,1
AAPL,With new operating system  Apple revamps its money-making App Store ,2017-09-19,1
AAPL,Cathay Securities Investment sees more rallies for Taiwan stocks fueled by new iPhone ,2017-09-14,0
AAPL,BRIEF-Apple discussing $3 bln stake in Bain's Toshiba bid - Bloomberg ,2017-09-14,0
AAPL,Wall Street hits record high - without help from Apple ,2017-09-13,0
AAPL,US STOCKS-Wall Street hits record high - without help from Apple ,2017-09-13,0
AAPL,GLOBAL MARKETS-Apple's slide takes shine off global stock rally ,2017-09-13,0
AAPL,Apple launches $999 iPhone X in bid to regain innovation lead ,2017-09-13,0
AAPL,GLOBAL MARKETS-Apple's slide takes shine off global stock rally ,2017-09-13,0
AAPL,Apple suppliers dent European shares as rally flags ,2017-09-13,0
AAPL,UPDATE 2-Apple suppliers dent European shares as rally flags ,2017-09-13,0
AAPL,Iphone X shipping delay may dampen Apple's holiday quarter ,2017-09-13,0
AAPL,CORRECTED-UPDATE 9-Apple launches $999 iPhone X in bid to regain innovation lead ,2017-09-13,0
AAPL,Richemont takes time to find new leader for watch business ,2017-09-13,0
AAPL,BRIEF-Comcast Corp says Xfinity mobile will offer Apple's new iPhone 8 and 8 plus ​starting September 29 ,2017-09-12,1
AAPL,Wall Street ends at record high  led by banks; Apple weighs ,2017-09-12,1
AAPL,US STOCKS-Wall St ends at record high  led by banks; Apple weighs ,2017-09-12,1
AAPL,US STOCKS-S&P ends at record high led by banks while Apple drags ,2017-09-12,1
AAPL,US STOCKS SNAPSHOT-S&P 500 ends at record for 2nd day but Apple slips ,2017-09-12,1
AAPL,CORRECTED-UPDATE 5-Apple unveils iPhone X in major product launch ,2017-09-12,1
AAPL,US STOCKS-Wall St rises as investors return to risk assets  financials gain ,2017-09-12,1
AAPL,US STOCKS-Wall St higher as financials gain; Apple event starts ,2017-09-12,1
AAPL,US STOCKS-S&P opens at record high as Irma weakens; Apple in focus ,2017-09-12,1
AAPL,US STOCKS SNAPSHOT-S&P opens at record high as Irma weakens; Apple in focus ,2017-09-12,1
AAPL,Seven stocks to watch during the iPhone launch ,2017-09-11,1
AAPL,US STOCKS-S&P 500 chalks up record high as fear gives way ,2017-09-11,1
AAPL,Bain  SK Hynix group ups bid for Toshiba chip unit to $22 bln -sources ,2017-09-09,1
AAPL,Apple moves to ward Western Digital off control of Toshiba chips: sources ,2017-09-08,1
AAPL,UPDATE 2-Apple moves to ward Western Digital off control of Toshiba chips -sources ,2017-09-08,1
AAPL,Apple lawsuits against Qualcomm can proceed  U.S. judge rules ,2017-09-08,1
AAPL,Apple lawsuits against Qualcomm can proceed  U.S. judge rules ,2017-09-08,1
AAPL,Western Digital seeks Y50 bln from Apple to help finance Toshiba chip bid -Kyodo ,2017-09-08,1
AAPL,Apple's new iPhone could face supply shortfalls after launch: WSJ ,2017-09-07,0
AAPL,Wall St. ends flat as media stocks slump  healthcare gains ,2017-09-07,0
AAPL,UPDATE 1-Apple's new iPhone could face supply shortfalls after launch - WSJ ,2017-09-07,0
AAPL,US STOCKS-Wall St lower as Apple  Disney weigh ,2017-09-07,0
AAPL,Apple's new iPhone could face supply shortfalls after launch - WSJ ,2017-09-07,0
AAPL,Apple  Amazon bid for James Bond film rights- Hollywood Reporter ,2017-09-06,1
AAPL,Apple  Amazon bid for James Bond film rights- Hollywood Reporter ,2017-09-06,1
AAPL,EU regulators halt review of Qualcomm-NXP deal for second time ,2017-09-06,1
AAPL,EU regulators halt review of Qualcomm-NXP deal for second time ,2017-09-06,1
AAPL,BRIEF-Apple prices 1.500% notes due 2019 ,2017-09-06,1
AAPL,BRIEF-ACACIA Research's units enters into an agreement with Apple Inc to resolve patent litigation - SEC filing ,2017-09-05,1
AAPL,Apple shifts responsibility for Siri to operating system chief ,2017-09-01,0
AAPL,Apple shifts responsibility for Siri to operating system chief ,2017-09-01,0
AAPL,Time Inc shifts toward video as eyeballs move online ,2017-08-31,0
AAPL,UPDATE 1-Time Inc shifts toward video as eyeballs move online ,2017-08-31,0
AAPL,Time Inc shifts toward video as eyeballs move online ,2017-08-31,0
AAPL,Toshiba misses target date for chip unit sale  increasing business risks ,2017-08-31,0
AAPL,UPDATE 3-Toshiba misses target date for chip unit sale  increasing business risks ,2017-08-31,0
AAPL,Twists and turns in Toshiba's chip business sale ,2017-08-31,0
AAPL,Q&A-Twists and turns in Toshiba's chip business sale ,2017-08-31,0
AAPL,Bain adds Apple for last-minute $18 billion Toshiba chip unit bid: sources ,2017-08-30,1
AAPL,UPDATE 3-Bain adds Apple for last-minute $18 bln Toshiba chip unit bid -sources ,2017-08-30,1
AAPL,Warren Buffett tells CNBC he has not sold a share of Apple ,2017-08-30,1
AAPL,UPDATE 1-Warren Buffett tells CNBC he has not sold a share of Apple ,2017-08-30,1
AAPL,Bain-led consortium in last-minute $18 bln bid for Toshiba chip unit -NHK ,2017-08-30,1
AAPL,Bain-led consortium in last-minute $18 bln bid for Toshiba chip unit -NHK ,2017-08-30,1
AAPL,BRIEF-China regulator to review Apple antitrust complaint - Bloomberg  citing sources ,2017-08-30,1
AAPL,Google  Apple face off over augmented reality technology ,2017-08-30,1
AAPL,Apple  Accenture team up on iPhone  iPad apps for businesses ,2017-08-29,1
AAPL,Apple  Accenture team up on iPhone  iPad apps for businesses ,2017-08-29,1
AAPL,Fitbit takes aim at Apple with new smartwatch launch ,2017-08-28,1
AAPL,Fitbit takes aim at Apple with new smartwatch launch ,2017-08-28,1
AAPL,Apple to build Iowa data center  get $207.8 million in incentives ,2017-08-24,0
AAPL,Wisconsin bill giving $3 billion incentives to Foxconn advances ,2017-08-18,0
AAPL,UPDATE 3-Wisconsin bill giving $3 bln incentives to Foxconn advances ,2017-08-18,0
AAPL,9th Circuit asks Calif. high court to decide Apple security check case ,2017-08-17,0
AAPL,Exclusive: SEC officials' holdings  legal work  pose potential conflicts ,2017-08-17,0
AAPL,Apple's Cook says he disagrees with Trump  vows donations to rights groups ,2017-08-17,0
AAPL,Wisconsin lawmakers debate billions in incentives for Foxconn plant ,2017-08-17,0
AAPL,BRIEF-‍Hologram emoji startup Mojiit says Steve Wozniak joins company ,2017-08-16,0
AAPL,Ireland says EU demand that Apple pay it 13 billion euros in back taxes unjustified ,2017-08-16,0
AAPL,Taiwan probes massive power cut that affects millions of households ,2017-08-16,0
AAPL,UPDATE 3-Taiwan probes massive power cut that affects millions of households ,2017-08-16,0
AAPL,Apple sets record with C$2.5 billion Maple bond market issue ,2017-08-15,1
AAPL,UPDATE 2-Apple sets record with C$2.5 bln Maple bond market issue ,2017-08-15,1
AAPL,BRIEF-Apple Inc files final pricing term sheet related to C$2.5 bln notes offering ,2017-08-15,1
AAPL,Apple plans to sell C$2.5 bln in bonds in Canada-IFR ,2017-08-15,1
AAPL,BRIEF-Apple files for potential offering of Canadian dollar notes due 2024 size undisclosed - SEC Filing‍​ ,2017-08-15,1
AAPL,U.S. hedge funds bearish on FAANG stocks in second-quarter: SEC filings ,2017-08-14,0
AAPL,UPDATE 1-U.S. hedge funds bearish on FAANG stocks in Q2 -SEC filings ,2017-08-14,0
AAPL,BRIEF-Paulson & Co takes share stake in Apple  dissolves share stake in Sarepta  Biogen ,2017-08-14,0
AAPL,Qualcomm outlines impact of dispute with Apple after SEC request ,2017-08-14,0
AAPL,Qualcomm outlines impact of dispute with Apple after SEC request ,2017-08-14,0
AAPL,China's Guizhou province to oversee Apple's data project ,2017-08-14,0
AAPL,Developers file antitrust complaint against Apple in China ,2017-08-10,1
AAPL,Developers file antitrust complaint against Apple in China ,2017-08-10,1
AAPL,Developers file antitrust complaint against Apple in China ,2017-08-10,1
AAPL,Android creator's startup raises $300 million  first smartphone due soon ,2017-08-10,1
AAPL,CORRECTED-UPDATE 2-Android creator's startup raises $300 mln  first smartphone due soon ,2017-08-10,1
AAPL,Japan Display considers new capital to adapt to Apple's OLED shift ,2017-08-09,0
AAPL,UPDATE 2-Japan Display considers new capital to adapt to Apple's OLED shift ,2017-08-09,0
AAPL,Japan Display posts wider Q1 loss as Apple orders wane ,2017-08-09,0
AAPL,U.S. to review Qualcomm's complaints about Apple iPhone patents ,2017-08-08,0
AAPL,U.S. to review Qualcomm's complaints about Apple iPhone patents ,2017-08-08,0
AAPL,UPDATE 3-U.S. to review Qualcomm's complaints about Apple iPhone patents ,2017-08-08,0
AAPL,US STOCKS-S&P  Dow hit record highs as Apple climbs ,2017-08-08,0
AAPL,Morning News Call - India  August 8 ,2017-08-08,0
AAPL,UPDATE 2-Global tech  U.S. demand fuel Taiwan's July exports ,2017-08-07,0
AAPL,BRIEF-Eros International Media says not privy to talks Eros International may be having with potential buyers ,2017-08-07,0
AAPL,Fintech firm Fiserv raises offer for Monitise to $98 million ,2017-08-07,0
AAPL,UPDATE 1-Fintech firm Fiserv raises offer for Monitise to $98 mln ,2017-08-07,0
AAPL,RPT-GRAPHIC-Take Five: World markets themes for the week ahead ,2017-08-07,0
AAPL,India's Eros in early talks with Apple  others to sell content library - source ,2017-08-07,0
AAPL,Apple to launch watches that can make calls: Bloomberg ,2017-08-04,0
AAPL,UPDATE 1-Apple to launch watches that can make calls - Bloomberg ,2017-08-04,0
AAPL,BRIEF-Berkshire Hathaway says it had $27.3 bln stake in Wells Fargo as of June 30 ,2017-08-04,0
AAPL,Apple to launch watches that can make calls - Bloomberg ,2017-08-04,0
AAPL,GRAPHIC-Take Five: World markets themes for the week ahead ,2017-08-04,0
AAPL,Apple Music banks on 'Carpool Karaoke' fans paying for star pairings ,2017-08-04,0
AAPL,Apple Music banks on 'Carpool Karaoke' fans paying for star pairings ,2017-08-03,1
AAPL,Dow pole vaults 22 000  but beware the landing ,2017-08-03,1
AAPL,Nikkei falls  hit by tech shares after 'Apple effect' fades ,2017-08-03,1
AAPL,Nikkei falls as tech shares slip as 'Apple effect' fades ,2017-08-03,1
AAPL,Factbox: Dow crosses 22 000 mark: facts & figures ,2017-08-02,0
AAPL,Dow cracks 22 000  Apple hits record high ,2017-08-02,0
AAPL,ANALYSIS-Dow pole vaults 22 000  but beware the landing ,2017-08-02,0
AAPL,FACTBOX-Dow crosses 22 000 mark: facts & figures ,2017-08-02,0
AAPL,Dow closes above 22 000 for first time; dollar soft ,2017-08-02,0
AAPL,GLOBAL MARKETS-Dow closes above 22 000 for first time; dollar soft ,2017-08-02,0
